sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:41:07.283080,2023-03-10 10:41:07.339032,1678441267.28308,1678441267.339032,693.204254,693.260206,0.055953,4,0,240,0,60,,60,,60.0,,34314.616,0.0,0,0,0,,0,,0.0,,0.018650611241658527,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
0.0.0.0,255.255.255.255,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 10:41:54.565425,2023-03-10 10:41:54.565427,1678441314.565425,1678441314.565427,740.486599,740.486601,3e-06,2,0,656,0,328,,328,,328.0,,1668273475.585,0.0,600,0,300,,300,,300.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:05.695190,2023-03-10 10:42:05.695192,1678441325.69519,1678441325.695192,751.616364,751.616366,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:6d:4f:4b/b8:27:eb:5b:50:19,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 10:42:09.157331,2023-03-10 10:42:09.545789,1678441329.157331,1678441329.545789,755.078505,755.466963,0.388459,4,0,1312,0,328,,328,,328.0,,27019.582,0.0,1200,0,300,,300,,300.0,,0.1294860045115153,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:09.791958,2023-03-10 10:42:09.791960,1678441329.791958,1678441329.79196,755.713132,755.713134,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:07.395785,2023-03-10 10:42:07.670554,1678441327.395785,1678441327.670554,753.316959,753.591728,0.27477,8,0,480,0,60,,60,,60.0,,13975.333,0.0,0,0,0,,0,,0.0,,0.03925268990652902,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:10.815446,2023-03-10 10:42:10.815447,1678441330.815446,1678441330.815447,756.73662,756.736621,2e-06,2,0,120,0,60,,60,,60.0,,437937644.872,0.0,0,0,0,,0,,0.0,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:42:00.758628,2023-03-10 10:42:00.758628,1678441320.758628,1678441320.758628,746.679802,746.679802,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:11.023658,2023-03-10 10:42:11.081732,1678441331.023658,1678441331.081732,756.944832,757.002906,0.058075,4,0,240,0,60,,60,,60.0,,33060.699,0.0,0,0,0,,0,,0.0,,0.019357999165852863,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:11.839419,2023-03-10 10:42:11.839421,1678441331.839419,1678441331.839421,757.760593,757.760595,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:15.936210,2023-03-10 10:42:15.936212,1678441335.93621,1678441335.936212,761.857384,761.857386,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:16.959842,2023-03-10 10:42:16.959844,1678441336.959842,1678441336.959844,762.881016,762.881018,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:14.551179,2023-03-10 10:42:14.601805,1678441334.551179,1678441334.601805,760.472353,760.522979,0.050627,4,0,240,0,60,,60,,60.0,,37924.398,0.0,0,0,0,,0,,0.0,,0.016875346501668293,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:18.058926,2023-03-10 10:42:18.118708,1678441338.058926,1678441338.118708,763.9801,764.039882,0.059783,4,0,240,0,60,,60,,60.0,,32116.266,0.0,0,0,0,,0,,0.0,,0.019927263259887695,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:17.983860,2023-03-10 10:42:17.983862,1678441337.98386,1678441337.983862,763.905034,763.905036,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:22.080640,2023-03-10 10:42:22.080642,1678441342.08064,1678441342.080642,768.001814,768.001816,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:23.104195,2023-03-10 10:42:23.104197,1678441343.104195,1678441343.104197,769.025369,769.025371,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:42:12.768551,2023-03-10 10:42:12.768551,1678441332.768551,1678441332.768551,758.689725,758.689725,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:21.575875,2023-03-10 10:42:21.634988,1678441341.575875,1678441341.634988,767.497049,767.556162,0.059114,4,0,240,0,60,,60,,60.0,,32479.602,0.0,0,0,0,,0,,0.0,,0.019704341888427734,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,1,BAD-MITM
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:24.128256,2023-03-10 10:42:24.128258,1678441344.128256,1678441344.128258,770.04943,770.049432,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:28.225023,2023-03-10 10:42:28.225025,1678441348.225023,1678441348.225025,774.146197,774.146199,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:29.248471,2023-03-10 10:42:29.248473,1678441349.248471,1678441349.248473,775.169645,775.169647,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:42:02.255600,2023-03-10 10:42:02.255600,1678441322.2556,1678441322.2556,748.176774,748.176774,1e-06,1,0,102,0,102,,102,,102.0,,816000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:29:de:40,01:80:c2:00:00:0e,00:07:7c:29:de:40,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:42:00.709909,2023-03-10 10:42:00.709909,1678441320.709909,1678441320.709909,746.631083,746.631083,1e-06,1,0,115,0,115,,115,,115.0,,920000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:42:30.633221,2023-03-10 10:42:30.633221,1678441350.633221,1678441350.633221,776.554395,776.554395,1e-06,1,0,114,0,114,,114,,114.0,,912000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:30.272468,2023-03-10 10:42:30.272470,1678441350.272468,1678441350.27247,776.193642,776.193644,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:34.369213,2023-03-10 10:42:34.369215,1678441354.369213,1678441354.369215,780.290387,780.290389,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:35.392763,2023-03-10 10:42:35.392765,1678441355.392763,1678441355.392765,781.313937,781.313939,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:42:24.779182,2023-03-10 10:42:24.779182,1678441344.779182,1678441344.779182,770.700356,770.700356,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:36.416710,2023-03-10 10:42:36.416712,1678441356.41671,1678441356.416712,782.337884,782.337886,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:40.513710,2023-03-10 10:42:40.513711,1678441360.51371,1678441360.513711,786.434884,786.434885,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:41.537129,2023-03-10 10:42:41.537131,1678441361.537129,1678441361.537131,787.458303,787.458305,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:42.561002,2023-03-10 10:42:42.561004,1678441362.561002,1678441362.561004,788.482176,788.482178,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:46.658331,2023-03-10 10:42:46.658333,1678441366.658331,1678441366.658333,792.579505,792.579507,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:47.681404,2023-03-10 10:42:47.681406,1678441367.681404,1678441367.681406,793.602578,793.60258,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:42:36.780058,2023-03-10 10:42:36.780058,1678441356.780058,1678441356.780058,782.701232,782.701232,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:48.705362,2023-03-10 10:42:48.705364,1678441368.705362,1678441368.705364,794.626536,794.626538,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:52.802191,2023-03-10 10:42:52.802192,1678441372.802191,1678441372.802192,798.723365,798.723366,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:53.825686,2023-03-10 10:42:53.825688,1678441373.825686,1678441373.825688,799.74686,799.746862,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 10:42:09.989264,2023-03-10 10:42:09.989266,1678441329.989264,1678441329.989266,755.910438,755.91044,3e-06,2,0,656,0,328,,328,,328.0,,1805081076.542,0.0,600,0,300,,300,,300.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:54.849730,2023-03-10 10:42:54.849732,1678441374.84973,1678441374.849732,800.770904,800.770906,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:58.946517,2023-03-10 10:42:58.946519,1678441378.946517,1678441378.946519,804.867691,804.867693,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:42:32.258751,2023-03-10 10:42:32.258751,1678441352.258751,1678441352.258751,778.179925,778.179925,1e-06,1,0,102,0,102,,102,,102.0,,816000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
00:07:7c:29:de:40,01:80:c2:00:00:0e,00:07:7c:29:de:40,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:42:30.712141,2023-03-10 10:42:30.712141,1678441350.712141,1678441350.712141,776.633315,776.633315,1e-06,1,0,115,0,115,,115,,115.0,,920000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:42:48.790593,2023-03-10 10:42:48.790593,1678441368.790593,1678441368.790593,794.711767,794.711767,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:42:59.969875,2023-03-10 10:42:59.969876,1678441379.969875,1678441379.969876,805.891049,805.89105,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:29:de:60,01:80:c2:00:00:0e,00:07:7c:29:de:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:43:00.636321,2023-03-10 10:43:00.636321,1678441380.636321,1678441380.636321,806.557495,806.557495,1e-06,1,0,114,0,114,,114,,114.0,,912000000.0,0.0,0,0,0,,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:00.993890,2023-03-10 10:43:00.993892,1678441380.99389,1678441380.993892,806.915064,806.915066,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:05.090648,2023-03-10 10:43:05.090650,1678441385.090648,1678441385.09065,811.011822,811.011824,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:06.114205,2023-03-10 10:43:06.114207,1678441386.114205,1678441386.114207,812.035379,812.035381,3e-06,2,0,120,0,60,,60,,60.0,,305171977.241,0.0,0,0,0,,0,,0.0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:07.138176,2023-03-10 10:43:07.138177,1678441387.138176,1678441387.138177,813.05935,813.059351,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:11.234893,2023-03-10 10:43:11.234895,1678441391.234893,1678441391.234895,817.156067,817.156069,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:43:00.791422,2023-03-10 10:43:00.791422,1678441380.791422,1678441380.791422,806.712596,806.712596,1e-06,1,0,36,0,36,,36,,36.0,,288000000.0,0.0,4,0,4,,4,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:d1:b7:ef,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 10:42:58.529884,2023-03-10 10:42:58.529886,1678441378.529884,1678441378.529886,804.451058,804.45106,3e-06,2,0,656,0,328,,328,,328.0,,1805081076.542,0.0,600,0,300,,300,,300.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:12.258474,2023-03-10 10:43:12.258477,1678441392.258474,1678441392.258477,818.179648,818.179651,4e-06,2,0,120,0,60,,60,,60.0,,248638770.768,0.0,0,0,0,,0,,0.0,,2.86102294921875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
0.0.0.0,255.255.255.255,b8:27:eb:15:88:9c/b8:27:eb:5b:50:19,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,IPV4-UDP,2023-03-10 10:43:13.279964,2023-03-10 10:43:13.298237,1678441393.279964,1678441393.298237,819.201138,819.219411,0.018274,4,0,1312,0,328,,328,,328.0,,574364.335,0.0,1200,0,300,,300,,300.0,,0.0060910383860270185,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:13.282516,2023-03-10 10:43:13.282518,1678441393.282516,1678441393.282518,819.20369,819.203692,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:17.379157,2023-03-10 10:43:17.379159,1678441397.379157,1678441397.379159,823.300331,823.300333,3e-06,2,0,120,0,60,,60,,60.0,,330197757.904,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:43:18.402653,2023-03-10 10:43:18.402654,1678441398.402653,1678441398.402654,824.323827,824.323828,2e-06,2,0,120,0,60,,60,,60.0,,491381798.869,0.0,0,0,0,,0,,0.0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
